pID,age,group_size,group,has_travelled,has_preexisting_condition,number_of_flags,seat,offset_order,offset_x,offset_y,offset_method
6f395515-f293-4e7d-baa9-7bb4297a4663,51,7,"[UUID('12ece233-1d87-4ed7-be23-cf0953ea5918'), UUID('323670db-a8c0-4d32-8a8d-fa7033b3d358'), UUID('6f395515-f293-4e7d-baa9-7bb4297a4663'), UUID('47532ac2-9a39-4380-9a48-3739247177b4'), UUID('847c1a5d-e256-4799-9acb-4e4d4defa5b6'), UUID('7bdeae75-bd29-4331-867e-4b13da36922c'), UUID('3c696fba-bb49-4e41-a20b-d9b90186030a')]",False,True,1,83A,2,1,1,full_block
b2cdc594-cfa1-40c6-87ba-c037be47076a,44,7,"[UUID('2cfc75a7-8d72-454f-8176-667b995a89bf'), UUID('b2cdc594-cfa1-40c6-87ba-c037be47076a'), UUID('d0b18edf-df8d-45df-967b-a5f1fa574716'), UUID('e9f80d80-fb6a-4691-a433-e2888c93a574'), UUID('d7de9644-b30f-4034-bc9f-d450ccaa62ff'), UUID('620317a5-cfee-4349-ae0a-3351ef9ccb45'), UUID('429f3765-bbce-4493-a73c-013cd1728731')]",False,False,0,79C,5,0,0,cardinal_only
d0b18edf-df8d-45df-967b-a5f1fa574716,40,7,"[UUID('2cfc75a7-8d72-454f-8176-667b995a89bf'), UUID('b2cdc594-cfa1-40c6-87ba-c037be47076a'), UUID('d0b18edf-df8d-45df-967b-a5f1fa574716'), UUID('e9f80d80-fb6a-4691-a433-e2888c93a574'), UUID('d7de9644-b30f-4034-bc9f-d450ccaa62ff'), UUID('620317a5-cfee-4349-ae0a-3351ef9ccb45'), UUID('429f3765-bbce-4493-a73c-013cd1728731')]",False,False,0,78A,5,0,0,cardinal_only
47532ac2-9a39-4380-9a48-3739247177b4,37,7,"[UUID('12ece233-1d87-4ed7-be23-cf0953ea5918'), UUID('323670db-a8c0-4d32-8a8d-fa7033b3d358'), UUID('6f395515-f293-4e7d-baa9-7bb4297a4663'), UUID('47532ac2-9a39-4380-9a48-3739247177b4'), UUID('847c1a5d-e256-4799-9acb-4e4d4defa5b6'), UUID('7bdeae75-bd29-4331-867e-4b13da36922c'), UUID('3c696fba-bb49-4e41-a20b-d9b90186030a')]",False,False,0,82B,5,0,0,cardinal_only
3c696fba-bb49-4e41-a20b-d9b90186030a,36,7,"[UUID('12ece233-1d87-4ed7-be23-cf0953ea5918'), UUID('323670db-a8c0-4d32-8a8d-fa7033b3d358'), UUID('6f395515-f293-4e7d-baa9-7bb4297a4663'), UUID('47532ac2-9a39-4380-9a48-3739247177b4'), UUID('847c1a5d-e256-4799-9acb-4e4d4defa5b6'), UUID('7bdeae75-bd29-4331-867e-4b13da36922c'), UUID('3c696fba-bb49-4e41-a20b-d9b90186030a')]",False,True,1,83B,2,1,1,full_block
2cfc75a7-8d72-454f-8176-667b995a89bf,35,7,"[UUID('2cfc75a7-8d72-454f-8176-667b995a89bf'), UUID('b2cdc594-cfa1-40c6-87ba-c037be47076a'), UUID('d0b18edf-df8d-45df-967b-a5f1fa574716'), UUID('e9f80d80-fb6a-4691-a433-e2888c93a574'), UUID('d7de9644-b30f-4034-bc9f-d450ccaa62ff'), UUID('620317a5-cfee-4349-ae0a-3351ef9ccb45'), UUID('429f3765-bbce-4493-a73c-013cd1728731')]",False,True,1,80C,2,1,1,full_block
847c1a5d-e256-4799-9acb-4e4d4defa5b6,34,7,"[UUID('12ece233-1d87-4ed7-be23-cf0953ea5918'), UUID('323670db-a8c0-4d32-8a8d-fa7033b3d358'), UUID('6f395515-f293-4e7d-baa9-7bb4297a4663'), UUID('47532ac2-9a39-4380-9a48-3739247177b4'), UUID('847c1a5d-e256-4799-9acb-4e4d4defa5b6'), UUID('7bdeae75-bd29-4331-867e-4b13da36922c'), UUID('3c696fba-bb49-4e41-a20b-d9b90186030a')]",False,False,0,82C,5,0,0,cardinal_only
323670db-a8c0-4d32-8a8d-fa7033b3d358,32,7,"[UUID('12ece233-1d87-4ed7-be23-cf0953ea5918'), UUID('323670db-a8c0-4d32-8a8d-fa7033b3d358'), UUID('6f395515-f293-4e7d-baa9-7bb4297a4663'), UUID('47532ac2-9a39-4380-9a48-3739247177b4'), UUID('847c1a5d-e256-4799-9acb-4e4d4defa5b6'), UUID('7bdeae75-bd29-4331-867e-4b13da36922c'), UUID('3c696fba-bb49-4e41-a20b-d9b90186030a')]",True,False,1,83C,5,0,0,cardinal_only
e9f80d80-fb6a-4691-a433-e2888c93a574,30,7,"[UUID('2cfc75a7-8d72-454f-8176-667b995a89bf'), UUID('b2cdc594-cfa1-40c6-87ba-c037be47076a'), UUID('d0b18edf-df8d-45df-967b-a5f1fa574716'), UUID('e9f80d80-fb6a-4691-a433-e2888c93a574'), UUID('d7de9644-b30f-4034-bc9f-d450ccaa62ff'), UUID('620317a5-cfee-4349-ae0a-3351ef9ccb45'), UUID('429f3765-bbce-4493-a73c-013cd1728731')]",True,False,1,79A,5,0,0,cardinal_only
d7de9644-b30f-4034-bc9f-d450ccaa62ff,29,7,"[UUID('2cfc75a7-8d72-454f-8176-667b995a89bf'), UUID('b2cdc594-cfa1-40c6-87ba-c037be47076a'), UUID('d0b18edf-df8d-45df-967b-a5f1fa574716'), UUID('e9f80d80-fb6a-4691-a433-e2888c93a574'), UUID('d7de9644-b30f-4034-bc9f-d450ccaa62ff'), UUID('620317a5-cfee-4349-ae0a-3351ef9ccb45'), UUID('429f3765-bbce-4493-a73c-013cd1728731')]",False,False,0,78B,5,0,0,cardinal_only
